X	Y
4	4
9	14
5	9
8	15
15	20
10	15
17	7
1	6
14	12
1	6
2	11
19	8
22	11
10	6
19	19
16	5
4	9
12	0
0	16
3	2
9	4
16	10
6	10
18	10
13	8
13	20
18	21
11	18
12	13
0	18
9	1
2	12
21	1
3	12
13	5
13	4
13	14
0	2
10	15
0	20
20	20
13	1
5	10
13	9
22	19
10	5
6	8
18	19
4	21
10	20
13	7
13	10
20	15
17	13
11	7
13	18
4	12
14	4
10	4
10	1
5	23
13	10
17	1
4	17
2	11
16	21
3	12
11	14
14	21
9	0
20	5
10	12
1	0
18	10
22	15
21	0
12	16
10	2
16	13
11	21
20	21
13	5
13	10
15	22
22	19
5	21
11	5
11	15
19	18
17	14
13	1
16	1
1	9
22	4
20	9
11	9
19	15
2	14
5	16
19	8
13	14
1	7
21	4
14	7
18	7
6	17
5	19
1	19
13	9
20	3
3	3
2	1
13	17
13	11
7	20
1	23
6	10
10	14
3	9
5	19
14	6
16	11
9	8
18	16
10	2
2	22
14	22
16	8
16	1
2	20
9	1
17	2
10	21
21	0
9	17
21	14
0	22
4	9
5	4
11	13
18	17
2	19
4	2
21	9
11	0
16	0
2	14
22	0
3	16
17	6
9	17
3	3
13	3
12	16
11	2
21	2
0	23
15	13
6	18
16	1
0	12
15	4
11	20
3	13
17	15
19	5
10	8
14	14
1	3
19	21
8	21
18	2
10	4
19	20
23	6
12	12
4	0
1	15
13	11
16	12
19	17
12	1
8	4
11	4
16	19
1	9
14	20
14	5
9	16
8	8
22	3
0	3
16	19
12	1
10	18
8	11
6	15
8	15
3	2
5	5
17	9
2	9
5	5
1	0
9	7
19	23
8	3
13	4
7	21
8	18
17	6
5	19
13	13
9	3
6	19
6	4
17	1
16	22
18	22
4	19
13	3
17	22
4	19
12	7
8	15
17	19
14	21
15	1
9	21
3	15
19	0
7	23
5	21
2	13
18	19
8	12
8	19
6	12
17	16
4	23
16	1
8	21
16	22
17	13
11	16
18	15
11	8
13	17
13	9
14	12
9	16
4	0
13	13
13	5
8	12
16	3
9	1
3	12
13	10
17	1
18	21
10	21
0	4
13	12
5	17
13	7
7	1
11	6
14	1
8	10
9	3
10	7
10	7
8	14
2	0
2	21
16	4
16	11
15	3
0	14
22	13
12	2
3	19
1	7
20	23
10	21
12	1
9	18
19	18
22	8
8	13
6	8
18	20
15	4
9	5
19	16
20	3
14	17
10	7
4	22
8	5
21	21
4	15
2	1
19	5
20	3
17	17
9	0
9	0
21	22
14	19
14	13
18	10
5	22
0	15
15	4
23	7
5	8
9	13
7	17
13	7
4	20
5	23
11	19
3	2
22	1
22	10
5	0
21	18
0	17
4	5
22	7
10	15
17	6
18	7
19	8
14	10
22	9
22	12
13	23
19	10
17	16
11	6
20	22
20	13
21	18
12	11
17	22
21	17
13	11
15	23
9	17
6	10
10	11
22	2
12	5
6	6
15	19
0	4
0	17
16	4
18	18
21	22
10	15
15	0
8	15
16	13
1	10
16	20
20	13
10	3
17	12
4	1
11	8
17	1
18	19
5	9
21	4
13	15
9	12
22	2
15	8
14	3
14	11
11	8
2	7
18	7
6	17
3	15
21	6
2	1
18	12
0	18
22	20
12	10
22	23
12	16
8	18
4	12
7	9
9	2
14	21
9	0
1	19
22	7
23	11
1	14
20	8
21	12
3	14
10	1
19	4
18	22
11	4
11	4
4	8
13	22
1	0
7	8
13	22
7	9
3	8
5	5
8	4
11	9
16	3
8	19
1	9
13	1
1	22
9	4
19	20
11	10
11	15
10	8
18	5
14	15
3	3
14	16
4	21
4	23
14	2
0	7
16	11
8	0
10	20
9	16
9	6
20	5
7	12
16	10
0	11
1	18
13	1
14	17
23	10
6	8
6	15
5	14
3	3
4	16
21	12
10	13
0	23
2	13
9	15
18	19
8	4
22	21
8	21
21	11
12	14
10	13
0	1
15	3
14	19
6	8
1	0
8	4
22	11
14	9
7	20
16	16
7	22
8	15
18	2
1	17
3	18
5	21
5	9
13	20
19	6
16	19
3	21
5	9
22	1
19	10
17	4
2	8
11	20
20	9
8	11
21	22
0	7
6	0
5	0
6	10
20	7
10	17
4	12
6	3
14	6
0	8
13	19
11	9
18	13
19	12
7	19
16	19
20	8
0	11
2	17
8	18
13	12
10	7
8	6
15	21
4	6
17	17
14	20
17	17
19	1
12	8
6	11
0	2
17	3
13	11
20	12
10	18
18	16
7	20
19	11
0	12
14	18
6	17
5	21
22	4
4	2
21	22
0	22
5	7
8	8
23	20
22	10
2	14
5	0
18	5
17	6
15	10
19	16
10	5
13	6
13	19
14	19
8	6
14	7
3	6
6	14
11	12
19	17
4	14
8	21
20	16
11	21
12	21
6	20
14	8
13	0
13	9
19	10
19	18
17	6
18	8
14	8
7	15
19	7
1	5
13	22
0	22
1	0
3	16
13	20
2	22
0	17
4	19
1	9
3	23
11	21
14	10
1	1
10	16
14	8
9	11
16	23
14	15
20	12
17	19
13	15
9	12
13	4
11	7
10	13
14	11
20	12
0	13
18	12
21	7
7	4
2	6
16	14
15	14
17	13
1	18
17	15
9	10
17	6
17	10
22	21
20	1
7	12
12	11
1	14
4	15
6	9
11	9
14	20
17	1
3	15
15	22
13	16
22	4
8	10
12	12
11	6
2	7
17	2
4	22
18	21
17	16
2	9
17	9
17	0
5	4
16	0
9	20
5	22
15	2
15	3
6	9
4	6
1	3
6	10
8	11
8	0
21	8
13	20
14	2
3	0
21	3
18	16
7	12
21	7
19	6
17	14
4	3
20	20
1	18
4	21
4	9
19	19
9	4
10	18
7	18
6	16
11	20
17	1
7	3
18	14
20	12
23	20
8	12
4	16
11	0
20	20
6	21
10	5
3	15
15	14
16	7
1	11
14	14
21	6
20	14
15	16
17	0
20	0
19	3
8	1
2	16
5	2
11	19
0	20
12	21
17	12
19	0
22	10
4	9
4	18
2	5
14	3
16	15
2	18
10	4
15	19
9	5
9	13
2	1
0	9
20	5
14	4
11	1
11	8
19	19
19	20
18	6
7	15
11	4
16	7
12	10
1	18
21	16
10	21
5	15
16	15
17	5
4	14
4	17
22	5
11	6
7	15
4	10
22	10
10	3
19	1
19	8
21	4
11	1
13	19
8	3
9	12
10	1
22	9
10	19
6	19
10	1
15	10
12	21
21	3
4	9
9	5
2	11
2	17
1	8
11	6
6	20
5	12
13	21
23	0
0	19
10	18
14	1
21	0
5	3
11	15
5	14
4	4
11	3
10	6
0	20
22	3
4	19
22	5
20	16
2	9
20	1
16	17
22	15
18	11
21	14
0	9
3	7
2	8
8	7
3	10
0	12
18	20
3	11
6	8
13	6
5	3
19	12
8	14
3	15
18	2
2	21
0	21
19	20
17	2
9	20
14	1
14	13
15	21
13	4
21	15
13	11
2	5
0	6
19	13
16	14
8	14
20	6
17	10
0	1
5	0
21	22
16	21
11	14
20	16
5	14
12	10
7	17
5	18
1	21
15	14
21	12
9	15
21	20
22	3
22	9
4	14
9	13
20	22
14	15
14	9
5	7
13	2
12	20
22	14
22	8
4	1
17	14
22	11
16	0
21	0
15	8
4	21
6	14
21	9
2	20
1	19
13	0
4	3
11	21
0	23
23	1
1	19
2	4
7	20
3	0
16	19
0	8
0	13
3	0
15	12
20	16
8	9
15	9
0	22
8	16
4	21
18	23
6	3
3	8
0	9
1	12
17	8
9	1
18	0
20	1
2	4
16	13
22	10
3	2
9	16
19	22
2	13
21	10
8	10
5	5
15	22
11	8
10	18
9	2
18	4
9	3
16	5
17	9
8	0
3	1
14	8
4	10
12	17
10	15
22	12
15	21
8	6
19	3
9	19
20	0
20	5
4	16
0	10
2	12
21	8
15	12
20	2
6	17
16	1
0	1
6	5
4	15
19	2
3	10
12	1
6	6
21	7
18	8
11	8
10	2
18	10
0	13
14	22
22	14
4	19
22	5
5	16
1	0
17	6
6	5
12	20
2	17
16	6
15	5
13	21
9	4
13	21
19	4
8	16
20	8
13	13
14	19
14	16
6	9
21	5
13	7
20	9
18	6
0	19
1	17
0	13
16	20
17	20
6	6
11	20
4	19
16	16
7	1
13	12
0	3
9	16
4	11
14	17
14	12
16	11
16	11
11	16
19	21
12	16
5	13
7	4
20	5
5	8
22	20
3	13
7	6
4	17
16	3
19	10
1	7
11	13
21	8
5	22
23	23
1	1
0	18
15	6
1	8
4	14
13	5
10	2
4	1
14	18
16	4
19	6
7	18
16	10
20	1
11	4
21	6
16	9
7	3
6	6
17	7
19	18
10	16
18	19
13	10
18	5
21	5
8	4
2	0
5	3
4	14
11	12
12	1
15	7
4	4
21	5
14	2
22	5
23	1
1	12
3	21
4	5
9	13
5	14
15	3
19	0
18	10
5	14
8	12
21	14
13	14
9	8
5	16
7	1
12	13
11	4
17	15
0	10
1	9
19	21
1	6
18	17
20	8
3	6
8	6
4	3
19	12
0	14
12	4
3	10
17	2
14	18
13	15
22	8
8	22
12	2
15	0
15	18
5	5
9	1
4	12
11	10
13	1
3	13
8	11
6	21
19	18
11	4
5	13
2	19
11	6
10	20
0	22
6	16
22	8
2	16
6	21
12	1
20	20
4	15
10	22
3	2
7	15
1	8
5	5
9	15
7	1
11	22
20	16
1	3
2	13
16	1
15	8
16	12
17	8
15	7
11	10
8	12
1	20
22	18
19	22
16	13
3	14
16	6
6	20
15	14
17	10
5	19
19	9
5	10
10	17
15	21
16	11
4	20
7	21
11	2
20	18
1	12
9	9
13	3
8	15
13	22
10	9
0	9
12	10
8	15
16	11
8	5
7	22
16	5
5	1
14	3
1	0
4	3
12	10
0	18
1	6
8	18
16	19
4	19
12	14
4	3
15	6
2	22
14	17
17	21
12	6
17	23
9	3
4	7
9	10
7	1
23	21
20	6
15	13
3	1
20	17
6	13
4	16
9	18
22	15
13	6
11	6
1	11
1	17
11	6
16	12
7	12
20	22
18	5
10	10
12	18
19	8
1	12
17	14
8	4
6	20
7	20
1	16
20	21
23	22
5	18
17	22
0	10
2	4
11	7
6	8
5	19
1	7
20	18
0	17
7	5
19	7
23	17
8	16
10	21
13	1
12	13
9	10
7	16
9	15
23	10
0	4
14	14
21	9
20	22
3	4
19	15
19	11
16	7
6	18
18	13
19	1
8	2
11	6
3	1
20	7
6	21
3	13
8	4
1	7
16	7
2	11
13	6
21	9
23	1
11	20
0	0
3	3
12	9
1	2
10	12
8	7
21	0
15	3
22	18
4	19
13	19
9	19
0	15
7	0
14	19
17	9
14	22
9	14
22	12
9	12
22	9
1	8
18	15
10	21
0	21
5	9
19	13
16	16
20	21
14	9
9	2
0	1
11	17
22	18
22	16
18	17
22	21
22	7
3	13
21	22
15	0
18	11
9	5
6	7
1	19
16	19
9	16
12	11
9	11
10	13
6	6
22	2
1	17
5	2
0	10
15	6
18	2
11	0
15	1
4	18
21	6
20	17
6	17
8	10
18	8
1	15
16	13
9	12
17	6
9	19
11	13
17	0
6	3
0	1
13	17
20	9
9	15
3	18
4	14
21	20
13	12
21	18
17	4
8	15
17	14
19	4
18	9
17	22
15	20
4	16
3	1
4	19
20	3
3	12
10	15
6	14
11	20
2	10
17	7
12	13
19	6
10	1
4	21
12	21
21	21
4	9
20	4
10	5
1	8
17	4
19	13
17	2
9	7
4	11
19	15
13	12
18	17
22	9
9	11
22	0
16	0
8	5
14	14
16	20
21	1
10	12
22	7
23	13
5	2
18	7
17	2
12	7
17	16
22	10
21	20
22	11
5	16
17	20
21	9
13	15
8	15
15	7
2	11
3	0
16	15
19	6
4	5
10	4
16	20
14	0
0	10
0	10
11	22
12	2
1	5
22	7
14	22
10	12
19	11
4	3
12	8
12	2
8	13
14	19
5	2
6	2
19	20
8	6
11	7
4	13
21	4
5	8
9	13
6	11
10	4
17	19
2	19
22	17
12	12
14	3
13	10
16	23
9	13
3	14
19	8
0	14
17	12
13	0
17	21
8	14
6	2
0	8
23	5
15	13
3	0
21	3
17	18
3	1
11	3
7	15
11	20
3	14
4	20
16	8
14	5
22	16
9	2
17	13
21	4
20	13
22	0
14	13
6	9
1	9
5	8
1	9
1	1
13	8
19	6
13	20
11	0
3	11
13	3
1	12
0	8
10	19
15	17
8	8
20	6
16	8
3	17
3	8
20	9
10	13
14	3
15	1
5	12
11	10
5	21
18	5
8	1
12	16
11	15
18	10
7	0
7	12
15	9
22	13
16	19
18	5
19	21
6	16
6	23
9	16
5	9
14	16
9	5
2	10
7	4
20	0
22	11
10	15
9	0
12	12
15	16
4	10
4	0
5	16
22	3
14	7
6	12
2	4
5	11
4	20
17	22
14	18
2	13
6	5
2	2
16	21
1	2
22	0
2	11
14	20
3	4
12	21
21	2
8	20
15	21
18	17
17	9
5	11
16	4
12	3
15	14
20	0
21	5
13	3
11	6
0	12
5	23
11	6
15	19
11	9
12	3
15	17
7	8
7	0
12	7
13	8
9	13
16	18
11	15
2	9
10	9
20	10
4	5
14	8
13	20
15	4
16	22
17	6
10	2
7	3
10	20
12	4
16	5
3	20
3	17
5	19
10	14
1	3
1	6
10	17
18	7
8	14
17	19
7	3
9	10
6	5
17	1
21	17
15	6
21	3
7	14
2	11
14	4
20	8
9	20
12	20
8	8
13	10
7	0
3	20
3	6
21	13
1	15
12	8
5	8
21	7
22	3
21	1
11	3
23	18
9	5
5	0
17	1
19	18
13	12
0	13
5	7
18	9
7	1
3	16
11	20
2	20
0	3
11	20
18	7
23	22
20	14
23	5
20	4
17	2
19	17
8	0
12	1
21	0
2	21
5	17
7	0
11	6
9	4
21	1
12	7
21	13
16	16
18	13
0	9
14	8
11	0
6	2
17	18
7	20
1	18
3	6
20	0
13	5
22	3
19	1
6	21
3	22
11	16
13	14
17	14
12	17
7	13
17	4
15	9
6	11
15	3
0	9
1	15
18	13
17	9
16	4
0	15
13	19
9	6
11	5
21	16
6	8
0	18
3	1
23	18
8	5
8	16
20	11
10	1
10	21
17	3
9	16
19	14
20	1
8	20
17	15
7	7
1	7
13	10
21	23
10	0
1	6
16	16
18	9
1	18
14	3
17	18
4	21
21	13
6	6
12	14
4	14
3	4
21	22
12	15
11	1
17	9
12	2
20	22
12	14
1	23
13	12
1	22
13	19
6	6
7	22
14	21
20	22
1	6
2	10
4	14
13	14
7	0
11	0
14	14
4	5
20	22
8	11
8	11
18	11
22	2
1	10
4	16
0	6
6	15
14	11
18	17
15	8
22	11
13	1
22	9
10	12
9	23
13	15
20	15
11	6
2	19
8	17
12	16
5	1
1	8
8	12
10	7
14	0
17	18
20	0
19	6
13	4
15	7
8	17
7	19
8	19
3	16
13	20
4	6
16	22
7	9
3	20
3	1
19	3
9	13
11	22
5	1
4	18
11	9
21	7
2	4
8	17
22	22
10	5
9	21
2	1
14	7
6	8
16	20
5	4
15	15
18	14
6	10
21	8
14	12
17	3
10	20
2	1
12	3
3	9
8	18
8	0
6	18
2	22
11	9
21	18
1	14
10	8
0	4
13	6
2	11
19	5
4	4
8	7
0	1
19	1
21	17
19	16
18	11
3	0
20	2
18	10
0	18
2	9
21	16
4	6
15	14
10	2
8	6
21	17
13	23
22	9
7	3
16	14
14	6
1	12
10	3
14	3
19	15
21	18
2	19
16	1
13	1
12	0
12	19
16	14
19	19
12	6
15	16
15	13
22	12
5	12
1	6
1	18
8	23
18	11
9	13
20	19
18	11
7	18
21	2
3	1
13	17
20	4
20	11
21	1
22	21
8	23
4	22
8	21
19	19
12	19
1	17
0	1
0	11
1	12
3	10
16	0
12	2
6	5
17	10
2	15
4	5
13	19
22	21
23	0
10	6
6	20
7	2
12	18
14	0
3	1
20	14
17	5
11	9
12	5
12	20
20	0
6	10
9	5
17	15
12	16
3	21
8	14
18	5
5	0
0	7
10	2
1	14
16	1
15	17
17	5
8	11
12	9
21	6
6	5
13	12
0	5
13	22
4	14
2	13
9	2
1	14
17	1
4	20
7	17
5	7
12	7
4	7
22	16
19	18
9	6
13	20
6	11
6	7
16	22
4	15
12	22
3	0
15	20
21	12
6	16
9	7
8	12
2	2
15	2
10	3
9	14
13	9
20	22
6	4
14	5
5	12
17	22
19	4
18	6
19	19
1	12
5	22
4	2
11	4
7	11
9	22
17	6
5	22
17	22
14	15
8	19
11	13
8	11
11	21
16	1
12	3
0	13
8	19
9	20
17	0
7	0
12	15
22	19
23	8
18	10
16	19
23	17
21	8
14	7
16	15
23	22
1	20
19	10
3	14
18	2
8	10
16	18
22	22
15	22
18	16
22	13
1	17
10	8
1	3
17	20
4	23
13	5
8	18
20	5
22	15
3	11
15	2
9	21
17	0
1	18
12	15
8	23
7	5
2	8
14	3
3	0
12	0
4	5
3	15
6	9
1	8
14	4
15	22
12	16
4	8
13	20
7	3
20	23
11	4
12	9
15	8
2	14
21	9
8	12
0	22
21	11
1	4
18	14
7	7
4	4
3	9
20	22
7	11
16	4
9	22
7	8
13	11
9	2
6	23
5	15
17	22
16	15
8	15
17	18
16	16
2	22
21	2
21	14
12	8
12	7
8	5
14	13
1	7
10	10
10	12
5	2
21	0
9	16
8	17
10	14
21	10
3	1
19	19
15	10
6	4
11	6
9	17
8	14
8	2
10	4
19	18
3	6
14	6
5	4
2	6
8	1
15	5
8	10
19	11
7	4
6	1
21	10
4	16
6	17
17	9
3	19
5	16
11	3
15	5
1	22
1	3
7	10
18	20
0	2
8	21
18	9
18	13
19	7
17	1
13	16
7	21
8	13
14	21
0	19
20	21
17	20
11	21
15	8
4	14
3	8
17	15
10	4
1	18
3	5
1	10
12	4
2	21
6	3
19	18
14	11
16	6
18	13
8	17
14	15
0	6
21	7
8	15
20	6
2	0
12	11
2	22
18	8
4	13
9	17
19	0
4	9
21	12
0	19
12	5
20	11
23	3
0	13
10	15
5	6
13	5
7	18
3	11
1	20
7	18
10	20
13	6
4	14
18	3
20	1
22	0
13	23
0	13
5	10
0	6
15	3
0	2
20	12
2	23
8	16
14	6
20	10
3	12
2	8
12	19
13	17
10	5
6	20
5	5
11	20
0	0
19	3
5	6
18	20
9	11
0	18
15	12
22	2
22	19
3	1
13	21
22	15
12	10
12	10
21	12
19	8
15	20
2	18
3	12
20	17
18	17
8	9
16	15
3	1
7	12
12	15
16	16
23	22
8	12
8	19
3	1
0	5
7	15
13	3
15	18
22	2
19	17
7	4
3	20
15	15
6	5
13	16
23	13
3	13
9	6
1	13
5	14
22	5
5	6
11	7
18	16
5	13
4	20
10	2
9	13
22	21
13	13
11	8
2	16
14	0
16	18
14	2
14	8
20	2
18	12
2	8
7	5
11	4
7	21
8	21
21	13
3	9
1	22
21	0
22	15
22	4
22	7
18	21
5	22
5	19
20	20
8	3
5	16
4	14
17	17
22	15
6	14
1	11
3	10
5	16
12	20
20	16
16	11
20	17
14	8
7	15
14	14
8	20
22	15
4	7
21	17
8	15
22	5
18	12
16	3
19	7
20	6
8	7
7	14
12	1
17	16
19	19
8	8
13	8
7	20
21	3
22	3
21	9
20	8
12	16
21	18
11	9
12	14
2	11
1	0
1	17
18	8
16	4
14	11
15	3
4	7
2	6
9	19
5	4
12	1
13	19
21	8
9	1
1	14
20	13
14	8
10	3
8	6
9	4
18	8
8	3
1	19
5	4
22	6
1	9
5	15
15	8
21	4
4	1
20	11
15	18
10	3
8	4
20	16
6	5
13	4
15	5
0	12
15	22
22	14
14	17
15	16
9	22
8	5
2	6
8	21
11	17
19	14
18	23
4	19
4	4
0	13
6	18
0	0
17	21
18	8
21	19
13	18
2	3
17	14
16	7
2	20
0	3
20	21
5	10
11	7
9	0
16	0
8	5
7	9
11	10
14	19
20	4
19	21
20	20
1	8
16	12
14	2
20	17
1	4
4	9
8	4
21	21
2	3
8	6
1	16
22	22
7	10
19	3
16	22
18	2
5	11
21	3
2	17
15	13
12	10
12	14
8	17
12	12
9	8
7	4
9	15
14	8
17	14
6	8
7	10
12	20
22	3
13	13
9	19
3	6
5	4
13	11
10	10
21	11
2	16
2	7
15	13
4	12
7	7
22	9
12	9
1	22
20	6
0	5
12	15
6	21
21	16
6	15
1	20
5	1
13	6
9	18
14	11
9	4
15	22
21	10
18	18
16	22
13	8
10	7
3	20
2	20
13	1
6	22
2	2
6	6
5	3
9	17
11	14
13	21
11	2
5	12
15	19
12	5
10	8
19	3
10	6
12	0
18	5
22	17
10	10
3	5
7	13
2	10
17	3
14	12
1	19
16	0
22	20
17	6
7	3
12	7
3	7
7	5
1	5
22	7
12	8
14	8
17	6
17	20
4	21
6	13
12	4
15	18
22	9
9	13
11	18
13	14
20	8
10	23
9	22
11	15
5	7
5	11
7	6
9	12
14	20
11	7
16	17
10	12
22	1
18	4
4	15
15	20
17	22
20	11
2	20
15	7
2	9
7	13
5	14
1	12
10	7
7	12
23	19
21	15
22	10
5	3
21	2
1	23
4	9
4	14
1	2
2	18
13	19
12	5
13	15
18	17
14	15
16	4
17	12
0	14
20	15
0	15
7	0
3	12
0	9
17	13
22	18
21	22
17	18
9	22
7	7
23	13
21	7
19	15
15	4
20	12
11	8
0	19
8	1
17	5
18	10
1	12
21	16
14	16
8	16
9	3
14	21
8	10
6	22
10	17
12	4
2	2
9	21
16	11
8	18
0	3
6	16
11	10
8	1
16	0
15	10
18	21
1	20
15	2
15	20
18	18
3	20
4	16
5	3
9	9
19	9
13	12
10	21
19	11
3	14
4	5
1	22
10	12
9	22
20	18
17	14
9	19
18	17
10	14
7	17
22	15
2	2
18	8
11	1
13	7
20	22
12	7
14	7
2	15
12	16
19	17
11	1
8	6
9	21
16	19
4	10
9	2
8	16
5	4
2	9
8	19
14	5
15	20
1	13
13	11
13	3
16	2
6	11
18	17
11	20
19	15
21	8
2	12
0	5
16	17
2	19
6	1
15	16
11	19
17	7
17	8
9	8
1	19
18	22
14	1
3	8
3	2
3	4
19	13
6	2
0	7
5	8
22	10
14	3
8	23
6	5
1	7
3	3
21	2
20	5
11	14
4	16
2	0
16	6
11	5
19	8
15	2
5	0
15	6
20	2
2	3
20	22
1	10
7	21
9	19
18	9
22	23
14	3
10	15
7	8
20	8
22	2
0	19
6	20
8	7
1	5
2	3
13	4
11	15
20	15
6	8
15	6
0	15
12	16
4	20
18	0
15	18
20	11
8	18
9	7
15	18
3	11
14	14
3	3
5	20
14	19
19	14
5	16
17	4
21	22
12	16
22	21
13	4
4	9
21	20
10	14
12	16
5	0
10	7
12	0
20	22
22	8
6	6
16	7
9	10
0	9
3	5
12	18
4	14
19	3
3	0
1	18
5	22
5	11
20	15
12	1
7	11
18	0
22	13
22	11
12	6
14	20
13	19
15	7
11	2
21	13
6	21
1	11
22	10
5	18
13	7
15	10
15	11
13	6
5	15
3	8
12	4
3	5
3	5
23	9
22	12
3	4
5	23
0	13
4	15
11	16
7	5
7	19
9	6
21	3
5	2
5	12
3	13
6	5
19	10
0	14
22	20
10	20
10	8
1	9
13	4
12	5
7	21
3	22
18	21
4	3
5	18
1	9
19	22
9	1
14	5
11	22
0	8
14	11
13	9
0	18
5	21
10	15
4	19
16	10
12	13
9	20
22	17
11	10
13	13
23	9
18	18
4	22
23	6
9	3
13	10
15	1
19	18
12	6
4	4
8	20
14	9
9	14
5	19
19	2
15	3
9	8
2	8
1	17
16	19
19	22
0	13
7	6
6	21
5	7
9	20
9	7
15	9
6	6
3	14
16	11
2	0
19	10
5	12
8	14
10	6
18	7
16	19
18	19
14	10
1	19
11	18
9	18
2	20
3	11
0	0
18	17
23	11
14	16
12	12
5	19
12	5
18	22
6	17
5	6
2	10
4	3
14	2
21	5
21	17
20	22
20	12
2	8
7	7
13	3
1	18
8	13
21	10
21	13
16	17
15	9
10	2
20	11
7	6
10	14
15	11
11	4
6	2
13	22
16	13
21	13
22	20
4	1
10	11
9	11
0	9
12	9
14	2
10	18
5	16
8	5
9	20
8	11
1	6
11	22
1	18
0	12
14	11
0	8
20	2
18	18
10	5
8	14
9	13
7	13
11	7
12	7
8	15
1	18
15	8
18	8
11	1
22	8
19	0
13	16
15	9
1	14
17	11
1	6
18	15
8	16
14	16
18	1
8	13
3	10
12	1
21	6
13	20
15	20
12	18
20	19
13	15
11	12
16	11
3	9
3	2
14	14
16	1
22	12
20	12
12	12
18	3
12	12
20	19
20	19
0	7
1	4
18	2
1	11
22	18
8	7
18	5
1	5
19	2
19	5
3	8
14	1
3	15
3	21
12	14
2	5
16	2
16	2
4	23
22	17
5	4
8	4
22	6
15	5
12	7
18	13
13	4
5	20
4	1
22	18
8	11
17	3
13	3
12	0
20	3
7	1
6	4
23	15
20	14
23	3
20	8
4	18
8	21
10	3
17	18
5	4
22	15
16	11
11	13
21	1
21	12
8	10
20	15
12	1
21	15
11	1
9	21
11	1
10	22
15	1
12	3
14	19
7	9
2	12
2	6
0	13
8	0
15	18
5	18
6	16
11	13
12	10
15	11
4	20
15	6
6	15
5	6
23	15
8	18
3	23
16	6
3	8
16	17
16	19
9	4
7	8
16	18
13	7
17	21
8	17
3	14
0	0
11	8
5	12
1	5
10	2
14	22
1	15
4	4
13	12
10	9
15	3
9	3
9	7
2	12
6	18
0	2
4	14
13	9
14	1
16	0
15	6
12	13
20	0
16	4
5	13
19	10
15	11
17	16
17	16
19	0
3	6
4	19
15	1
18	16
3	20
1	0
21	14
12	8
2	12
18	11
14	4
14	18
9	12
12	19
4	17
22	12
12	13
14	0
7	21
18	3
4	23
10	22
0	22
16	7
19	10
21	2
5	1
3	13
15	15
6	1
7	4
1	16
11	1
17	5
17	19
8	11
16	13
13	13
14	5
19	19
6	14
1	10
23	16
14	20
22	6
2	21
0	8
3	4
7	19
0	20
4	23
2	14
2	17
16	4
15	13
10	2
13	22
11	7
5	20
11	12
19	19
7	9
0	18
17	12
11	22
21	21
15	19
3	17
0	22
2	15
6	9
23	3
18	5
14	10
0	13
10	23
13	4
16	20
21	3
10	20
15	14
0	22
10	17
21	2
16	3
23	7
11	3
11	16
2	18
13	20
17	17
6	10
18	4
15	12
4	5
7	12
6	0
12	11
16	9
9	10
7	16
4	8
18	12
1	18
10	7
11	3
18	20
7	6
18	9
4	11
12	7
20	1
21	0
18	8
8	3
17	12
19	3
13	10
6	2
4	3
5	16
10	1
17	5
0	18
17	6
2	18
11	20
5	8
11	10
7	13
9	11
13	18
15	13
10	10
15	19
16	5
6	10
10	14
14	20
15	22
3	5
19	3
9	3
10	10
4	4
20	6
4	4
8	13
5	20
6	10
2	2
10	4
5	20
14	21
6	11
11	17
22	12
4	6
8	10
2	16
20	3
21	22
5	7
7	8
4	9
15	8
14	0
2	6
21	7
20	17
10	20
2	10
9	18
8	5
17	11
7	9
20	20
5	3
22	14
20	5
7	1
14	2
5	17
22	10
7	14
14	4
16	5
18	9
10	4
10	4
15	20
15	9
17	17
20	21
1	5
12	16
0	11
20	18
2	5
6	4
7	18
19	11
16	1
13	20
7	17
20	7
21	22
19	3
8	9
7	2
18	13
14	17
7	6
18	12
5	6
20	17
5	3
7	1
16	4
5	4
8	22
8	0
0	21
20	20
10	4
17	9
16	10
12	4
11	19
5	20
18	15
17	5
2	10
3	1
11	2
10	5
1	9
23	9
18	6
11	2
5	6
22	2
12	13
4	3
7	6
18	8
17	14
3	10
16	11
16	22
7	6
12	22
12	21
10	21
13	3
19	8
3	13
0	13
9	23
19	18
16	13
5	7
5	11
19	15
6	14
8	8
7	3
5	13
19	0
18	7
11	8
2	2
3	4
13	10
6	4
15	10
6	0
6	1
23	18
12	15
0	2
2	5
19	0
16	9
1	6
4	22
7	11
22	2
1	0
5	18
11	4
9	20
6	21
12	23
4	10
15	4
13	21
19	4
13	9
22	12
6	2
22	0
19	1
14	17
4	13
3	15
19	20
9	19
21	10
17	7
6	2
10	11
14	16
4	3
4	13
5	7
20	22
1	9
16	6
19	19
5	5
22	22
15	17
14	19
16	21
4	20
7	20
0	4
2	3
14	9
0	4
0	8
3	16
15	14
20	18
8	13
8	11
2	5
8	16
6	4
3	3
11	3
10	12
2	9
10	4
18	8
9	10
22	17
2	18
18	22
5	19
10	18
19	13
21	1
21	7
6	5
19	5
13	13
15	7
13	1
21	1
18	9
11	8
5	8
16	13
15	0
9	10
21	10
6	9
13	13
20	3
11	1
12	6
17	4
13	18
14	11
15	3
5	2
7	4
3	12
19	20
0	4
20	7
2	6
20	15
20	2
13	9
13	2
14	20
10	11
2	6
19	9
10	4
3	8
3	7
21	2
7	17
11	20
12	5
6	19
10	0
8	9
14	19
